PLANT;PN_ASS;PN_COM;DATEFROM_VALID;BOM_QTY
71;C004838;F000285;30/09/22;0,02456
71;C004838;F000310;30/09/22;0,00421
71;C004838;F000469;30/09/22;0,02456
71;C004838;F000475;30/09/22;0,03333
71;C004838;F000977;30/09/22;0,00132
71;C004838;F001010;30/09/22;0,00877
71;C004838;F001448;30/09/22;0,75163
71;C004838;F002175;30/09/22;0,05
71;C004838;F003825;30/09/22;0,02692
71;C004838;E003185;30/09/22;0,0497
71;C004838;C004837;30/09/22;0,02105
71;C004839;F000061;30/09/22;0,1
71;C004839;F000137;30/09/22;0,0155
71;C004839;F000206;30/09/22;0,1357
71;C004839;F000317;30/09/22;0,4802
71;C004839;F000491;30/09/22;0,25
71;C004839;F001609;30/09/22;0,0186
71;C004840;F000004;08/11/22;0,002
71;C004840;F000516;08/11/22;0,00139
71;C004840;F000537;08/11/22;0,00255
71;C004840;F000977;06/10/22;0,0001
71;C004840;F001962;08/11/22;0,008
71;C004840;F001963;08/11/22;0,62561
71;C004840;F001966;06/10/22;0,00046
71;C004840;F001977;08/11/22;0,15
71;C004840;F002668;08/11/22;0,005
71;C004840;F003621;08/11/22;0,0005
71;C004840;F003827;08/11/22;0,20439
71;C004841;F000004;07/10/22;0,00163
71;C004841;F000516;07/10/22;0,0017
71;C004841;F000537;07/10/22;0,00255
71;C004841;F000922;07/10/22;0,0005
71;C004841;F000977;07/10/22;0,0001
71;C004841;F001962;07/10/22;0,01
71;C004841;F001963;07/10/22;0,62367
71;C004841;F001966;07/10/22;0,00046
71;C004841;F001977;07/10/22;0,15
71;C004841;F002668;07/10/22;0,005
71;C004841;F003827;07/10/22;0,20439
71;C004842;F000004;08/11/22;0,002
71;C004842;F000516;08/11/22;0,00139
71;C004842;F000537;08/11/22;0,00049
71;C004842;F000977;07/10/22;0,0001
71;C004842;F001962;08/11/22;0,008
71;C004842;F001963;08/11/22;0,62767
71;C004842;F001966;07/10/22;0,00046
71;C004842;F001977;08/11/22;0,15
71;C004842;F002668;08/11/22;0,005
71;C004842;F003621;08/11/22;0,0005
71;C004842;F003827;08/11/22;0,20439
71;C004843;F000491;07/10/22;0,7868
71;C004843;F001609;07/10/22;0,02031
71;C004843;F003689;07/10/22;0,19289
71;C004844;F000285;07/10/22;0,05
71;C004844;F000469;07/10/22;0,1
71;C004844;F000537;07/10/22;0,00561
71;C004844;F000669;07/10/22;0,01
71;C004844;F000841;07/10/22;0,01
71;C004844;F000990;07/10/22;0,30256
71;C004844;F001563;07/10/22;0,52183
71;C004844;E001978;07/10/22;0,00667
71;C004845;F000285;07/10/22;0,0359
71;C004845;F000922;07/10/22;0,036
71;C004845;F001495;05/12/22;0,0538
71;C004845;F003829;07/10/22;0,018
71;C004845;F003830;07/10/22;0,1436
71;C004845;E001940;07/10/22;0,00667
71;C004845;E001978;07/10/22;0,00667
71;C004845;C001313;07/10/22;0,5332
71;C004845;C004020;07/10/22;0,1795
71;C004846;F000142;10/10/22;0,25426
71;C004846;F000310;10/10/22;0,00522
71;C004846;F000469;10/10/22;0,00978
71;C004846;F001065;10/10/22;0,05
71;C004846;F001563;10/10/22;0,20211
71;C004846;F002175;10/10/22;0,1163
71;C004846;F002584;10/10/22;0,36233
71;C004846;E003185;10/10/22;0,05952
71;C004847;F000005;10/10/22;0,00043
71;C004847;F000064;10/10/22;0,01357
71;C004847;F000299;10/10/22;0,00294
71;C004847;F000301;10/10/22;0,005
71;C004847;F000303;10/10/22;0,00286
71;C004847;F000306;10/10/22;0,0034
71;C004847;F000313;10/10/22;0,03232
71;C004847;F000469;10/10/22;0,01
71;C004847;F000669;10/10/22;0,02167
71;C004847;F000841;10/10/22;0,03
71;C004847;F001065;10/10/22;0,03167
71;C004847;F001149;10/10/22;0,00833
71;C004847;F001563;10/10/22;0,23901
71;C004847;F001815;10/10/22;0,08333
71;C004847;E003185;10/10/22;0,05376
71;C004847;B005328;10/10/22;0,51546
71;C004848;F003135;10/10/22;0,00596
71;C004848;F003824;10/10/22;0,99404
71;C004849;F000469;10/10/22;0,00941
71;C004849;F000924;10/10/22;0,19118
71;C004849;F002175;12/09/23;0,38979
71;C004849;F003800;12/09/23;0,05882
71;C004849;E001880;10/10/22;0,06944
71;C004849;E003185;10/10/22;0,06944
71;C004849;C001345;12/09/23;0,35079
71;C004850;F000180;13/10/22;0,44951
71;C004850;F000212;13/10/22;0,03
71;C004850;F000285;13/10/22;0,00473
71;C004850;F000469;13/10/22;0,02
71;C004850;F000470;13/10/22;0,025
71;C004850;F000537;13/10/22;0,0202
71;C004850;F000990;22/03/23;0,17278
71;C004850;F001563;13/10/22;0,27778
71;C004850;E001978;13/10/22;0,00617
71;C004851;F000205;20/10/22;0,00494
71;C004851;F000214;20/10/22;0,06033
71;C004851;F000285;20/10/22;0,00472
71;C004851;F000325;20/10/22;0,00441
71;C004851;F000469;20/10/22;0,00945
71;C004851;F000669;20/10/22;0,01969
71;C004851;F000724;20/10/22;0,55329
71;C004851;F000862;20/10/22;0,11748
71;C004851;F002133;20/10/22;0,01181
71;C004851;E001940;20/10/22;0,00667
71;C004851;E001978;20/10/22;0,00667
71;C004851;C000510;20/10/22;0,21387
71;C004852;F000469;21/10/22;0,00784
71;C004852;F003374;21/10/22;0,23529
71;C004852;F003831;21/10/22;0,23529
71;C004852;E001940;21/10/22;0,00667
71;C004852;E001978;21/10/22;0,00667
71;C004852;C002085;21/10/22;0,52157
71;C004853;F000299;21/10/22;0,0064
71;C004853;F000304;21/10/22;0,0009
71;C004853;F000306;21/10/22;0,0099
71;C004853;F000313;21/10/22;0,0065
71;C004853;F000516;21/10/22;0,001
71;C004853;F000977;21/10/22;0,0002
71;C004853;F001017;21/10/22;0,001
71;C004853;F001963;21/10/22;0,8616
71;C004853;F002112;21/10/22;0,0005
71;C004853;F002300;21/10/22;0,0002
71;C004853;F002413;21/10/22;0,0008
71;C004853;F002640;21/10/22;0,002
71;C004853;F002877;21/10/22;0,003
71;C004853;F003305;21/10/22;0,1032
71;C004853;F003677;21/10/22;0,0028
71;C004854;F000002;28/10/22;0,00039
71;C004854;F000069;28/10/22;0,03704
71;C004854;F000469;28/10/22;0,01235
71;C004854;F002175;28/10/22;0,38559
71;C004854;F003532;28/10/22;0,00515
71;C004854;F003533;28/10/22;0,01544
71;C004854;F003539;28/10/22;0,30433
71;C004854;F003540;28/10/22;0,1286
71;C004854;F003826;17/11/22;0,07407
71;C004854;F003832;28/10/22;0,03704
71;C004854;E001978;28/10/22;0,00433
71;C004855;F000069;28/10/22;0,03704
71;C004855;F000469;28/10/22;0,01235
71;C004855;F002175;28/10/22;0,38559
71;C004855;F003534;28/10/22;0,05185
71;C004855;F003535;28/10/22;0,13333
71;C004855;F003536;28/10/22;0,00333
71;C004855;F003539;28/10/22;0,2011
71;C004855;F003540;28/10/22;0,0643
71;C004855;F003826;17/11/22;0,07407
71;C004855;F003832;28/10/22;0,03704
71;C004855;E001978;28/10/22;0,00433
71;C004856;F001789;02/11/22;1
71;C004857;F000004;07/11/22;0,04444
71;C004857;F000204;07/11/22;0,46029
71;C004857;F000285;07/11/22;0,00333
71;C004857;F000463;07/11/22;0,18439
71;C004857;F000740;07/11/22;0,005
71;C004857;F000977;07/11/22;0,00222
71;C004857;F000989;07/11/22;0,02222
71;C004857;F002833;07/11/22;0,14815
71;C004857;E001978;07/11/22;0,00556
71;C004857;C001304;07/11/22;0,12995
71;C004858;F000004;07/11/22;0,05
71;C004858;F000034;07/11/22;0,03571
71;C004858;F000120;07/11/22;0,18588
71;C004858;F000204;07/11/22;0,01429
71;C004858;F000239;07/11/22;0,16509
71;C004858;F000285;07/11/22;0,0025
71;C004858;F000463;07/11/22;0,23707
71;C004858;F000740;07/11/22;0,00286
71;C004858;F000977;07/11/22;0,00143
71;C004858;F000981;07/11/22;0,04286
71;C004858;F002833;07/11/22;0,09524
71;C004858;E001978;07/11/22;0,00556
71;C004858;C001304;07/11/22;0,16708
71;C004859;F000469;07/11/22;0,01
71;C004859;F000632;05/12/22;0,3
71;C004859;F000924;07/11/22;0,175
71;C004859;F001065;05/12/22;0,0325
71;C004859;F001563;08/03/23;0,4825
71;C004859;E001978;07/11/22;0,01333
71;C004860;F000469;07/11/22;0,025
71;C004860;F000669;07/11/22;0,025
71;C004860;F001065;24/04/24;0,025
71;C004860;F001563;24/04/24;0,2075
71;C004860;E001978;07/11/22;0,01333
71;C004860;B006624;24/04/24;0,7175
71;C004861;F000469;07/11/22;0,00857
71;C004861;F000537;07/11/22;0,0029
71;C004861;F000669;07/11/22;0,02857
71;C004861;F000841;07/11/22;0,05714
71;C004861;F001065;01/02/24;0,07429
71;C004861;F001563;01/02/24;0,81853
71;C004861;F003477;07/11/22;0,01
71;C004861;E001978;07/11/22;0,01333
71;C004862;F000078;10/11/22;0,46615
71;C004862;F000091;10/11/22;0,00112
71;C004862;F000564;10/11/22;0,53274
71;C004862;E001880;12/12/22;0,13333
71;C004862;E003185;12/12/22;0,13333
71;C004862;D000323;12/12/22;0,06667
71;C004862;D005421;12/12/22;0,00833
71;C004862;D007601;12/12/22;0,00833
71;C004863;F000004;14/11/22;0,07616
71;C004863;F000239;14/11/22;0,05224
71;C004863;F000270;14/11/22;0,11267
71;C004863;F000271;14/11/22;0,03362
71;C004863;F000285;14/11/22;0,00161
71;C004863;F000323;14/11/22;0,01121
71;C004863;F000877;14/11/22;0,01724
71;C004863;F000977;14/11/22;0,00483
71;C004863;F001273;14/11/22;0,69043
71;C004863;E001978;14/11/22;0,00427
71;C004864;F000004;25/01/24;0,07616
71;C004864;F000239;25/01/24;0,05224
71;C004864;F000270;25/01/24;0,11267
71;C004864;F000271;25/01/24;0,03362
71;C004864;F000285;25/01/24;0,00161
71;C004864;F000323;25/01/24;0,01121
71;C004864;F000877;25/01/24;0,01724
71;C004864;F000977;25/01/24;0,00483
71;C004864;F001273;25/01/24;0,69042
71;C004864;E001880;18/11/22;0,125
71;C004864;E003185;14/11/22;0,125
71;C004864;D000323;14/11/22;0,0625
71;C004864;D005421;14/11/22;0,0026
71;C004864;D007601;14/11/22;0,0026
71;C004866;C004862;14/11/22;0,03003
71;C004866;C004865;14/11/22;0,96997
71;C004867;F000256;15/11/22;0,00409
71;C004867;F000285;15/11/22;0,00409
71;C004867;F000469;15/11/22;0,00818
71;C004867;F000924;15/11/22;0,09818
71;C004867;F001065;15/11/22;0,015
71;C004867;F001563;15/11/22;0,16682
71;C004867;F002175;15/11/22;0,65818
71;C004867;F003834;15/11/22;0,04546
71;C004867;E001978;15/11/22;0,00388
71;C004868;F000285;29/11/22;0,005
71;C004868;F000322;15/11/22;0,0178
71;C004868;F000469;15/11/22;0,01
71;C004868;F001065;15/11/22;0,02
71;C004868;F001563;15/11/22;0,9472
71;C004868;E001978;15/11/22;0,00667
71;C004869;F000285;15/11/22;0,0025
71;C004869;F000469;15/11/22;0,01
71;C004869;F000669;15/11/22;0,03
71;C004869;F001149;15/11/22;0,005
71;C004869;F001563;15/11/22;0,9025
71;C004869;F003833;15/11/22;0,05
71;C004869;E001978;15/11/22;0,00725
71;C004870;F000251;17/11/22;0,0001
71;C004870;F000516;17/11/22;0,0019
71;C004870;F000922;17/11/22;0,0005
71;C004870;F001963;17/11/22;0,87856
71;C004870;F002442;17/11/22;0,03
71;C004870;F002606;17/11/22;0,00562
71;C004870;F002619;17/11/22;0,0007
71;C004870;F002976;17/11/22;0,03
71;C004870;C004448;17/11/22;0,05262
71;C004871;F003081;22/11/22;0,00782
71;C004871;F003086;22/11/22;0,10186
71;C004871;F003090;22/11/22;0,01972
71;C004871;F003113;23/06/23;0,7492
71;C004871;F003331;22/11/22;0,02428
71;C004871;F003660;22/11/22;0,07076
71;C004871;F003661;22/11/22;0,00473
71;C004871;F003869;23/06/23;0,02163
71;C004871;E001978;22/11/22;0,00439
71;C004872;F003068;23/11/22;0,26739
71;C004872;F003069;23/11/22;0,02945
71;C004872;F003074;23/11/22;0,00045
71;C004872;F003077;23/11/22;0,02366
71;C004872;F003079;23/11/22;0,02967
71;C004872;F003081;23/11/22;0,0172
71;C004872;F003085;23/11/22;0,01888
71;C004872;F003113;23/06/23;0,6071
71;C004872;F003222;23/11/22;0,00034
71;C004872;F003223;23/11/22;0,00027
71;C004872;F003231;23/11/22;0,00546
71;C004872;F003328;23/11/22;0,00014
71;C004872;E001978;23/11/22;0,0037
71;C004873;F002274;23/11/22;0,10604
71;C004873;F003057;23/11/22;0,15816
71;C004873;F003061;23/11/22;0,01334
71;C004873;F003062;23/11/22;0,01289
71;C004873;F003063;23/11/22;0,01964
71;C004873;F003064;23/11/22;0,01534
71;C004873;F003065;23/11/22;0,00729
71;C004873;F003066;23/11/22;0,00158
71;C004873;F003067;23/11/22;0,00008
71;C004873;F003076;23/11/22;0,04704
71;C004873;F003077;23/11/22;0,0315
71;C004873;F003079;23/11/22;0,02101
71;C004873;F003081;23/11/22;0,012
71;C004873;F003113;23/06/23;0,39999
71;C004873;F003662;23/11/22;0,12851
71;C004873;F003869;23/06/23;0,02562
71;C004873;E001978;23/11/22;0,00417
71;C004874;F000004;28/11/22;0,001
71;C004874;F000304;28/11/22;0,0002
71;C004874;F000516;28/11/22;0,0018
71;C004874;F000537;28/11/22;0,00356
71;C004874;F000977;28/11/22;0,0002
71;C004874;F001962;28/11/22;0,01
71;C004874;F001963;28/11/22;0,60272
71;C004874;F001966;28/11/22;0,0004
71;C004874;F001977;28/11/22;0,37
71;C004874;F002002;28/11/22;0,00004
71;C004874;F002010;28/11/22;0,00004
71;C004874;F002021;28/11/22;0,00004
71;C004874;F002668;28/11/22;0,01
71;C004875;F000005;29/11/22;0,01109
71;C004875;F000204;29/11/22;0,62369
71;C004875;F000299;29/11/22;0,07569
71;C004875;F000301;29/11/22;0,12857
71;C004875;F000303;29/11/22;0,07346
71;C004875;F000306;29/11/22;0,08751
71;C004875;E001880;29/11/22;0,05555
71;C004875;E003185;29/11/22;0,05555
71;C004876;F001968;29/11/22;1
71;C004876;E001880;29/11/22;0,06667
71;C004876;E003185;29/11/22;0,06667
71;C004877;F000064;08/03/23;0,0037
71;C004877;F000204;08/03/23;0,04341
71;C004877;F000285;29/11/22;0,00909
71;C004877;F000313;29/11/22;0,00882
71;C004877;F000815;29/11/22;0,06364
71;C004877;F000951;29/11/22;0,02121
71;C004877;F000977;29/11/22;0,01515
71;C004877;F001852;20/09/23;0,15152
71;C004877;F002252;29/11/22;0,05436
71;C004877;F002578;29/11/22;0,0303
71;C004877;F003024;29/11/22;0,02424
71;C004877;F003122;29/11/22;0,00909
71;C004877;F003801;29/11/22;0,44563
71;C004877;F003808;08/03/23;0,10378
71;C004877;E001880;29/11/22;0,05555
71;C004877;E003185;29/11/22;0,05555
71;C004877;C004875;29/11/22;0,01061
71;C004877;C004876;29/11/22;0,00546
71;C004878;F000285;30/11/22;0,005
71;C004878;F003798;30/11/22;0,025
71;C004878;E001880;30/11/22;0,05848
71;C004878;E003185;30/11/22;0,05848
71;C004878;C001304;30/11/22;0,5848
71;C004878;C001313;30/11/22;0,38521
71;C004880;F000016;01/12/22;0,86944
71;C004880;F002310;01/12/22;0,13042
71;C004880;F002813;01/12/22;0,14491
71;C004881;F000016;01/12/22;0,8
71;C004881;F002488;01/12/22;0,2
71;C004882;F000004;01/12/22;0,00667
71;C004882;F000006;01/12/22;0,00601
71;C004882;F000016;01/12/22;0,045
71;C004882;F000204;01/12/22;0,13333
71;C004882;F000323;01/12/22;0,00542
71;C004882;F001060;01/12/22;0,012
71;C004882;F001669;01/12/22;0,27055
71;C004882;F002175;01/12/22;0,29524
71;C004882;F002833;01/12/22;0,15778
71;C004882;C004880;01/12/22;0,023
71;C004882;C004881;01/12/22;0,045
71;C004883;F000285;15/12/22;0,5291
71;C004883;F003375;15/12/22;0,4709
71;C004883;E001940;15/12/22;0,00667
71;C004883;E001978;15/12/22;0,00667
71;C004884;F000242;15/12/22;0,03
71;C004884;F000256;15/12/22;0,005
71;C004884;F000285;15/12/22;0,0025
71;C004884;F000469;15/12/22;0,01
71;C004884;F000924;15/12/22;0,2
71;C004884;F000977;15/12/22;0,0008
71;C004884;F001065;15/12/22;0,03
71;C004884;F002175;15/12/22;0,21225
71;C004884;E001978;15/12/22;0,00575
71;C004884;C004883;15/12/22;0,00945
71;C004884;B006156;15/12/22;0,5
71;C004885;F000242;15/12/22;0,01875
71;C004885;F000285;15/12/22;0,00625
71;C004885;F000469;15/12/22;0,025
71;C004885;F001065;15/12/22;0,01875
71;C004885;F001150;15/12/22;0,00125
71;C004885;F002175;15/12/22;0,16583
71;C004885;E001978;15/12/22;0,00556
71;C004885;C004883;15/12/22;0,01418
71;C004885;B006156;15/12/22;0,75
71;C004886;F000242;15/12/22;0,03
71;C004886;F000285;15/12/22;0,00125
71;C004886;F000469;15/12/22;0,01
71;C004886;F000669;15/12/22;0,015
71;C004886;F000841;15/12/22;0,015
71;C004886;F000977;15/12/22;0,0008
71;C004886;F001065;15/12/22;0,03
71;C004886;F001149;15/12/22;0,00375
71;C004886;F002175;15/12/22;0,13003
71;C004886;E001978;15/12/22;0,00565
71;C004886;C004883;15/12/22;0,01418
71;C004886;B006156;15/12/22;0,75
71;C004887;F000004;16/12/22;0,00333
71;C004887;F000156;16/12/22;0,06748
71;C004887;F000299;16/12/22;0,00032
71;C004887;F000301;16/12/22;0,00096
71;C004887;F000306;16/12/22;0,00039
71;C004887;F000877;16/12/22;0,02667
71;C004887;F002176;16/12/22;0,00667
71;C004887;F002634;16/12/22;0,01333
71;C004887;F002775;16/12/22;0,01524
71;C004887;F003531;16/12/22;0,04667
71;C004887;E001940;16/12/22;0,00667
71;C004887;E001978;16/12/22;0,00667
71;C004887;C001313;16/12/22;0,61276
71;C004887;C001329;16/12/22;0,20619
71;C004888;F001697;19/12/22;0,16
71;C004888;E001940;19/12/22;0,00833
71;C004888;E001978;19/12/22;0,00833
71;C004888;C001313;19/12/22;0,84
71;C004889;F000239;19/12/22;0,07531
71;C004889;F000270;19/12/22;0,09805
71;C004889;F000271;19/12/22;0,11699
71;C004889;F000285;19/12/22;0,0017
71;C004889;F000325;19/12/22;0,00218
71;C004889;F000740;19/12/22;0,00375
71;C004889;F000871;19/12/22;0,00277
71;C004889;F000951;19/12/22;0,03401
71;C004889;F000977;19/12/22;0,00275
71;C004889;F001273;19/12/22;0,6625
71;C004889;E001978;19/12/22;0,00347
71;C004891;F002050;19/12/22;0,02667
71;C004891;F003703;19/12/22;0,00667
71;C004891;E001940;19/12/22;0,00833
71;C004891;E001978;19/12/22;0,00833
71;C004891;C001313;19/12/22;0,63873
71;C004891;C001329;19/12/22;0,13746
71;C004891;C001344;19/12/22;0,19048
71;C004892;F000002;19/12/22;0,00476
71;C004892;F000004;19/12/22;0,09524
71;C004892;F000005;19/12/22;0,00012
71;C004892;F000083;19/12/22;0,00282
71;C004892;F000091;19/12/22;0,0004
71;C004892;F000204;27/01/23;0,67285
71;C004892;F000284;19/12/22;0,02381
71;C004892;F000285;19/12/22;0,00214
71;C004892;F000301;19/12/22;0,00071
71;C004892;F000740;19/12/22;0,01905
71;C004892;F000977;19/12/22;0,00238
71;C004892;F000989;19/12/22;0,09524
71;C004892;F002304;19/12/22;0,02381
71;C004892;F002545;19/12/22;0,05667
71;C004892;E001978;19/12/22;0,00666
71;C004894;F000004;22/12/22;0,002
71;C004894;F000016;22/12/22;0,15
71;C004894;F000120;22/02/23;0,18
71;C004894;F000516;22/12/22;0,00043
71;C004894;F000977;22/12/22;0,0002
71;C004894;F001163;22/12/22;0,00065
71;C004894;F001963;22/12/22;0,63577
71;C004894;F002413;22/12/22;0,00043
71;C004894;F002421;22/12/22;0,0052
71;C004894;F002620;22/12/22;0,00032
71;C004894;C004942;22/02/23;0,025
71;C004895;F000002;27/12/22;0,00054
71;C004895;F000198;27/12/22;0,08961
71;C004895;F000285;27/12/22;0,03943
71;C004895;F000469;27/12/22;0,00807
71;C004895;F000475;27/12/22;0,03436
71;C004895;F001010;27/12/22;0,00986
71;C004895;F001447;27/12/22;0,00448
71;C004895;F001448;27/12/22;0,71062
71;C004895;F002175;27/12/22;0,0448
71;C004895;F002398;27/12/22;0,00179
71;C004895;F002568;27/12/22;0,0448
71;C004895;F002569;27/12/22;0,00986
71;C004895;F003375;27/12/22;0,00179
71;C004895;E001978;27/12/22;0,00667
71;C004896;F000137;15/09/23;0,00727
71;C004896;F000198;27/12/22;0,11186
71;C004896;F000469;27/12/22;0,01007
71;C004896;F001669;08/01/24;0,81488
71;C004896;F002175;27/12/22;0,05593
71;C004896;E003185;27/12/22;0,06666
71;C004897;F000110;02/01/23;0,10368
71;C004897;F000325;02/01/23;0,02628
71;C004897;F000469;02/01/23;0,01
71;C004897;F000978;02/01/23;0,00026
71;C004897;F001065;02/01/23;0,045
71;C004897;F001563;02/01/23;0,14811
71;C004897;E001978;02/01/23;0,00629
71;C004897;B006168;02/01/23;0,66667
71;C004898;F000005;02/01/23;0,00058
71;C004898;F000054;02/01/23;0,00011
71;C004898;F000064;02/01/23;0,01809
71;C004898;F000299;02/01/23;0,00678
71;C004898;F000301;02/01/23;0,01013
71;C004898;F000303;02/01/23;0,00598
71;C004898;F000306;02/01/23;0,00842
71;C004898;F000313;02/01/23;0,03233
71;C004898;F000469;02/01/23;0,01
71;C004898;F000669;02/01/23;0,03
71;C004898;F000841;02/01/23;0,03
71;C004898;F001065;02/01/23;0,05
71;C004898;F001563;02/01/23;0,14711
71;C004898;F002644;02/01/23;0,00098
71;C004898;F003541;10/10/23;0,31616
71;C004898;E001978;02/01/23;0,00667
71;C004898;B006168;02/01/23;0,33333
71;C004899;F000298;02/01/23;0,014
71;C004899;F000310;02/01/23;0,012
71;C004899;F000469;02/01/23;0,01
71;C004899;F000745;02/01/23;0,025
71;C004899;F000924;02/01/23;0,14598
71;C004899;F002175;02/01/23;0,27248
71;C004899;F002252;02/01/23;0,12555
71;C004899;F003477;02/01/23;0,02
71;C004899;E001978;02/01/23;0,00585
71;C004899;B006168;02/01/23;0,375
71;C004900;F000016;02/01/23;0,01
71;C004900;F000156;02/01/23;0,30365
71;C004900;F000214;02/01/23;0,1927
71;C004900;F000285;02/01/23;0,0025
71;C004900;F000301;02/01/23;0,015
71;C004900;F000469;02/01/23;0,01
71;C004900;F001868;02/01/23;0,41555
71;C004900;F002091;02/01/23;0,0506
71;C004900;E003185;02/01/23;0,06667
71;C004901;F000004;10/03/23;0,00001
71;C004901;F000120;02/01/23;0,15
71;C004901;F000516;02/01/23;0,0011
71;C004901;F000960;02/01/23;0,02752
71;C004901;F000977;02/01/23;0,00005
71;C004901;F001059;02/01/23;0,003
71;C004901;F001963;10/03/23;0,78727
71;C004901;F002112;02/01/23;0,00025
71;C004901;F002408;02/01/23;0,03
71;C004901;F002413;02/01/23;0,0008
71;C004902;F000004;02/01/23;0,00245
71;C004902;F000005;02/01/23;0,00002
71;C004902;F000091;02/01/23;0,00002
71;C004902;F000120;22/02/23;0,18
71;C004902;F000299;02/01/23;0,00004
71;C004902;F000516;02/01/23;0,00043
71;C004902;F000977;02/01/23;0,0002
71;C004902;F001963;02/01/23;0,61973
71;C004902;F002413;02/01/23;0,00043
71;C004902;F003839;02/01/23;0,16835
71;C004902;F003841;02/01/23;0,00333
71;C004902;C004942;22/02/23;0,025
71;C004903;F000491;01/03/23;0,87855
71;C004903;F003088;09/01/23;0,00025
71;C004903;F003928;15/02/24;0,1198
71;C004903;F003929;15/02/24;0,0014
71;C004904;F000469;09/01/23;0,00782
71;C004904;F002175;09/01/23;0,8706
71;C004904;F003086;09/01/23;0,10185
71;C004904;F003090;09/01/23;0,01972
71;C004904;E001978;09/01/23;0,00439
71;C004905;F000242;09/01/23;0,02967
71;C004905;F000469;09/01/23;0,0172
71;C004905;F000862;09/01/23;0,26739
71;C004905;F001563;09/01/23;0,04897
71;C004905;F002175;09/01/23;0,63677
71;C004905;E001978;09/01/23;0,0037
71;C004906;F000242;09/01/23;0,02101
71;C004906;F000469;09/01/23;0,012
71;C004906;F000669;09/01/23;0,0315
71;C004906;F001521;09/01/23;0,12851
71;C004906;F001563;09/01/23;0,09612
71;C004906;F002175;09/01/23;0,44669
71;C004906;F002274;09/01/23;0,10604
71;C004906;E001978;09/01/23;0,00417
71;C004906;B005328;09/01/23;0,15816
71;C004907;F000004;09/01/23;0,03125
71;C004907;F000200;09/01/23;0,10576
71;C004907;F000268;09/01/23;0,0845
71;C004907;F000285;09/01/23;0,005
71;C004907;F000310;09/01/23;0,0075
71;C004907;F000325;09/01/23;0,01167
71;C004907;F000475;09/01/23;0,29904
71;C004907;F000876;09/01/23;0,00938
71;C004907;F000978;09/01/23;0,00008
71;C004907;F001047;31/01/24;0,28125
71;C004907;F001699;09/01/23;0,04375
71;C004907;F003305;09/01/23;0,0375
71;C004907;F003843;09/01/23;0,08333
71;C004907;E001940;09/01/23;0,00463
71;C004907;E001978;09/01/23;0,00463
71;C004908;F000098;10/01/23;0,148
71;C004908;F000214;10/01/23;0,45949
71;C004908;F000241;10/01/23;0,00039
71;C004908;F000285;10/01/23;0,006
71;C004908;F000310;10/01/23;0,024
71;C004908;F000469;10/01/23;0,01
71;C004908;F000924;10/01/23;0,13
71;C004908;F001149;10/01/23;0,01012
71;C004908;F001815;10/01/23;0,12
71;C004908;F003314;10/01/23;0,092
71;C004908;E001978;10/01/23;0,0068
71;C004909;F000285;10/01/23;0,005
71;C004909;F000309;10/01/23;0,27692
71;C004909;F000469;10/01/23;0,01
71;C004909;F001521;10/01/23;0,375
71;C004909;F001563;10/01/23;0,1375
71;C004909;F002175;10/01/23;0,19558
71;C004909;E001978;10/01/23;0,00521
71;C004910;F000005;10/01/23;0,00074
71;C004910;F000256;10/01/23;0,00714
71;C004910;F000285;10/01/23;0,00629
71;C004910;F000301;10/01/23;0,01714
71;C004910;F000307;10/01/23;0,02529
71;C004910;F000469;10/01/23;0,00629
71;C004910;F000669;10/01/23;0,02857
71;C004910;F001563;10/01/23;0,26803
71;C004910;F002175;10/01/23;0,63925
71;C004910;F002644;10/01/23;0,00127
71;C004910;E001978;10/01/23;0,00483
71;C004911;F000010;11/01/23;0,00848
71;C004911;F000064;11/01/23;0,01036
71;C004911;F000142;11/01/23;0,19824
71;C004911;F000298;11/01/23;0,00814
71;C004911;F000300;11/01/23;0,00628
71;C004911;F000301;11/01/23;0,00381
71;C004911;F000305;11/01/23;0,00648
71;C004911;F000307;11/01/23;0,00787
71;C004911;F000310;11/01/23;0,00305
71;C004911;F000313;11/01/23;0,02465
71;C004911;F000469;11/01/23;0,01486
71;C004911;F001696;11/01/23;0,21186
71;C004911;F002050;11/01/23;0,37076
71;C004911;F003541;27/02/24;0,12516
71;C004911;E003185;11/01/23;0,05556
71;C004912;F000004;11/01/23;0,001
71;C004912;F000030;11/01/23;0,00132
71;C004912;F000120;11/01/23;0,15
71;C004912;F000204;11/01/23;0,03
71;C004912;F000516;11/01/23;0,001
71;C004912;F001401;11/01/23;0,02753
71;C004912;F001963;11/01/23;0,78825
71;C004912;F002413;11/01/23;0,0009
71;C004913;F000098;11/01/23;0,0266
71;C004913;F000110;11/01/23;0,16128
71;C004913;F000214;11/01/23;0,49636
71;C004913;F000241;11/01/23;0,00073
71;C004913;F000285;11/01/23;0,01111
71;C004913;F000469;11/01/23;0,01111
71;C004913;F000669;11/01/23;0,02593
71;C004913;F000841;11/01/23;0,02778
71;C004913;F000977;11/01/23;0,00148
71;C004913;F000978;11/01/23;0,00045
71;C004913;F001002;11/01/23;0,02279
71;C004913;F001149;11/01/23;0,00741
71;C004913;F001414;11/01/23;0,00491
71;C004913;F001565;11/01/23;0,00296
71;C004913;F001813;11/01/23;0,01392
71;C004913;F001815;11/01/23;0,18519
